"","Title","Author_URL","Author_Name","App_Version","Rating","Review","Date","app_name"
"30","The app is very buggy","https://itunes.apple.com/us/reviews/id19614193","WitchyMoagli","2.5.1",2,"I have only had the app for a few days. The first day it worked fine, to the best of my knowledge as it was my first time using it. I received great information and felt pretty good afterwards. The next day it started to close EVERY time I opened it. For almost two whole days I couldn’t use it because it kept closing on me when I tried to use it. If it keeps this up I’m gonna straight up delete it off my phone.",2019-06-19,"shine"
"31","Great motivation","https://itunes.apple.com/us/reviews/id109900086","Karma999","2.5.1",5,"This is a great motivational picker-upper for the day.",2019-06-19,"shine"
"32","Def a must have!","https://itunes.apple.com/us/reviews/id978474976","richboy4202","2.5.1",5,"Every one needs good advice and positive feedback! If your life is going in a bad direction this app can help no matter what the problem is",2019-06-19,"shine"
"33","Luv this app!","https://itunes.apple.com/us/reviews/id478564741","Ffgghhbccc","2.5.1",5,"Luv this app from day one (I started) and it’s one of the few apps that I have actually enjoyed & kinda look forward to their updates.  It’s POSITIVELY UPLIFTING for me! Granted, every app (review)isn’t a match for everyone, it doesn’t mean you have to ‘trash’ it due to it’s not being a positive thing for you. Yet, when you find a app that definitely is one...it’s SO REFRESHING...this app is that for me! 
Check it out & see if it one for you...it just might be. 

Thanks Shine for making my day a bit shinier daily (pun intended<U+0001F600>)!",2019-06-18,"shine"
"34","So helpful!","https://itunes.apple.com/us/reviews/id28348293","EBgood3","2.5.1",5,"Shine is a great app. The best that I’ve  experienced to-date to help me sort out my day and stay on track. Definitely recommend it to everyone.",2019-06-18,"shine"
"35","Great app, but it crashes every time","https://itunes.apple.com/us/reviews/id224525859","absurdistfiction","2.5.0",2,"I really like this app and want to use it. I downloaded yesterday and it was working great for a while then it crashed. And now every time I open the app it crashes within 30 seconds of opening it, unfortunately making it unusable.",2019-06-17,"shine"
"36","My app keeps crashing during trail","https://itunes.apple.com/us/reviews/id207574454","In love with Christ vc","2.5.0",1,"I haven’t been able to use the app because it keeps crashing",2019-06-17,"shine"
"37","Love the Site, Do Not Like the App","https://itunes.apple.com/us/reviews/id352808827","IlseStrauss","2.5.0",3,"Please fix this problem:   This would have been a five if the app stayed open.   I have had the text for app for about 3 years and never had a problem. I down load the app and try to use it, I can’t keep it open.  It even closes before I get a chance to touch the screen.",2019-06-17,"shine"
"38","Please Fix The Crashing","https://itunes.apple.com/us/reviews/id497739595","Shine Woman","2.5.0",3,"Fix Bugs App Crashing  ! I look forward to my Shine App due to my depression issues .",2019-06-16,"shine"
"39","Frustrating","https://itunes.apple.com/us/reviews/id342413316","barbh59","2.5.0",1,"I paid for the subscription but I keep getting prompted to pay again!",2019-06-16,"shine"
"40","Best mental-health app out there!!","https://itunes.apple.com/us/reviews/id128046900","DReed317","2.5.0",5,"I started out with the free 7-day trial and was hooked. I love that it will send a reminder in the morning to “check in” and will give a choice to log either how you’re feeling or what you’re grateful for. There are so many mindful meditations that are geared toward any/every mood or situation and they are the perfect length of time each (well under 10 minutes!). 
      This is a great app to utilize alongside (not in place of) traditional therapy.",2019-06-16,"shine"
"41","Being a Shine Founding Member","https://itunes.apple.com/us/reviews/id189412084","Janiece Jaye","2.5.0",5,"I love this app! I’ve had zero technical problems. I am so glad I have the paid version. 
There are so many different challenges, pep talks, mediations, daily rituals, sleep/waking up tracks I love the variety! I also signed my daughter up as well. We like the daily check ins, on current mood, or gratitude. Coming from someone who has anxiety, depression, and OCD this is a God send! Thank you so very, very much!",2019-06-16,"shine"
"42","Shine on","https://itunes.apple.com/us/reviews/id37068895","AliB113","2.5.0",5,"I’m loving this app. 2 days in and must say I am feeling a lot better about myself.  Thank you Shine.",2019-06-16,"shine"
"43","What a blessing","https://itunes.apple.com/us/reviews/id29447287","faith3186","2.5.0",5,"This app has helped my mood so much. I feel like it’s right on point every day.",2019-06-16,"shine"
"44","Force closing","https://itunes.apple.com/us/reviews/id153209327","stefja921","2.5.0",1,"The app kept force closing once I started my free trial and signed up for a subscription. Every time I open it then app crashes.",2019-06-16,"shine"
"45","Sounded Good.","https://itunes.apple.com/us/reviews/id41350994","candyynz","2.5.0",1,"I finally opened up the app and went through the first prompt. Even signed up for the year membership, then the app just force closed. I keep trying to open it back up and it keeps force closing. Way to add to my anxiety.",2019-06-16,"shine"
"46","Love this app","https://itunes.apple.com/us/reviews/id536990971","littybae1","2.5.0",4,"I like this app a lot but it crashes after a few seconds of use!",2019-06-15,"shine"
"47","Awesomeness!!!","https://itunes.apple.com/us/reviews/id467902131","sassy_spryte","2.5.0",5,"Thanx 4 the help; God knows we can all use things 2 help us thru this life!!!",2019-06-15,"shine"
"48","Bait and switch","https://itunes.apple.com/us/reviews/id20725826","Luv Richmond","2.5.0",1,"Nothing about needing a subscription until you sign up. Pass.",2019-06-15,"shine"
"49","Disappointment","https://itunes.apple.com/us/reviews/id1035138158","Angry bird13","2.5.0",1,"When i saw shine on the AppStore i was so exited! Something to help me. I downloaded it right away and texted the thing. Right before i was supposed to right the mantra it exited me out of the app. When i went back into the app it kept doing this. I am very disappointed and hope that this can be fixed soon.",2019-06-15,"shine"
"50","It keeps crushing every 5s!","https://itunes.apple.com/us/reviews/id249435103","mmmmmmmmia","2.4.0",1,"Had a high hope...Very annoying...",2019-06-14,"shine"
"51","Keeps closing","https://itunes.apple.com/us/reviews/id30025913","videnoir09","2.4.0",1,"So buggy since the new update! Every time I click on a challenge the app just closes! I’ve restarted my phone and the app. Doesn’t help. Please fix this is my favorite app!",2019-06-13,"shine"
"52","Am I just an old person?","https://itunes.apple.com/us/reviews/id379484750","SBAladdin","2.4.0",2,"I used to love getting my daily shine articles! They were the perfect quick, motivating read in the morning. The switch from “reads” to “listens” really changed my relationship with the Shine app for the worse. I rarely open the app nowadays Bc frankly I don’t like listening to a stranger “yoga talk” at me in the morning <U+0001F62D>. Is it just me? I’m not saying get rid of the “listens” but please bring back the “reads”!",2019-06-13,"shine"
"53","Absolutely amazing","https://itunes.apple.com/us/reviews/id444074047","supermom9705","2.4.0",5,"I love the messages! It’s nice to have daily reminders otherwise I forgot to check in.",2019-06-13,"shine"
"54","It keeps closing one me","https://itunes.apple.com/us/reviews/id17859315","YasStgo","2.4.0",1,"I signed up for free 7 days trial and then the year subscription and I cancelled the next day. The app kept crashing on me. I doesn’t stay open for more than 2 seconds. <U+0001F44E><U+0001F3FC>",2019-06-13,"shine"
"55","Relaxing app","https://itunes.apple.com/us/reviews/id154097763","Pizza, pasta, and pesto","2.4.0",5,"It feels like it’s just for me, absolutely what I need. I think we all could use this app for a better life for ourselves.",2019-06-12,"shine"
"56","I love this app!","https://itunes.apple.com/us/reviews/id382826261","Nrkillion","2.3.0",5,"I still get my daily shine sent to my phone text’s, but the app is all that on steroids! Even the free version has several incredible ways to help yourself in whatever your feeling in the moment. I’m not sure on pricing, but I am going to check it out! If it’s not too much, I would love to upgrade! I recommend this app for everyone!!!",2019-06-11,"shine"
"57","There when you need it","https://itunes.apple.com/us/reviews/id8650105","LivinginChile","2.3.0",5,"Therapy and friends are not always a phone call or visit away. It can also be expensive to seek professional help. It can also feel like a burden to bother friends with something so heavy. 
This app is here when and where you need it.
It is research based.
It gives you a choice about how to handle your needs.
It helps you through the moment.",2019-06-10,"shine"
"58","love","https://itunes.apple.com/us/reviews/id342801236","Kellypowersking","2.3.0",5,"now go & get ur shine on",2019-06-09,"shine"
"59","Disappointed!!","https://itunes.apple.com/us/reviews/id354159549","Jo Anne90","2.3.0",1,"Not free!!  So misleading everything of value is locked.",2019-06-09,"shine"
"60","LOVE THIS APP!","https://itunes.apple.com/us/reviews/id109599338","Pinktreehands","2.3.0",5,"Great way to center every morning!",2019-06-09,"shine"
"61","Shine in<U+0001F49B>","https://itunes.apple.com/us/reviews/id242778091","mariaslow","2.3.0",5,"Thank your for bringing <U+2600><U+FE0F> to my day.",2019-06-09,"shine"
"62","Premium Shine not given to customers when it had been paid for:","https://itunes.apple.com/us/reviews/id360972693","Kitty Shu Shu","2.3.0",5,"Please give me the Premium Shine that I paid for.  This is the fifth brine I have written to you and now I am angry.  On April 4 ,2019 I paid for Premium Shine...there was a half price offer and I sent in the application with either of these email addresses; kdt821@ gmail.com OR eyakt.com.   It was paid thru Bank of America.  You congratulate me on joining and yet you lock all of the texts.  I don’t understand why you are not responsive to my request.  Why would I write to you 5 times if I was not truthful?  I love your helpful texts but do not understand why you deny me what I did pay for.  Your actions take away all the good that you do.  I would not recommend Shine to anyone because of your lack of responsibility in giving customers what they paid for and also your lack of checking out the situation so it can be resolved.  This betrays the trust any customer might have with you.                   

Thanks,  Kay Thomas 
13714 W Marshall ave
Litchfield Park, AZ. 85340
602-317-6435",2019-06-09,"shine"
"63","A notification I actually look forward to","https://itunes.apple.com/us/reviews/id381237406","Little24601","2.3.0",5,"I love this app! It is a great - and quick! - reminder to be grateful each day. The articles are thoughtful and well-written. I enjoy the simplicity and ease of using the Shine app.",2019-06-09,"shine"
"64","Pricey","https://itunes.apple.com/us/reviews/id1006109412","ShadyLady967","2.3.0",4,"I’m rating Shine a four because the app itself, tho somewhat repetitive, can be beneficial. The free trial is very promising.  After the trial period the $11.00 monthly charge (plus in app purchases) is a bit costly.",2019-06-07,"shine"
"65","Despite app glitches...","https://itunes.apple.com/us/reviews/id296351161","Carter best dog","2.3.0",5,"The app has been giving me issues lately but the messages given outweigh that 10fold. I have ongoing issues at my job, it has beaten me down to a scary place, being able to get this app and read the articles, some of these articles I have shared with my boss..it has also giving me hope and strength to leave that job and today I am so much happier!",2019-06-07,"shine"
"66","1 concern....","https://itunes.apple.com/us/reviews/id934680488","Lydinoelle","2.3.0",4,"This is a great app and all but you have to pay for most stuff.",2019-06-06,"shine"
"67","Helpful!","https://itunes.apple.com/us/reviews/id335142391","Happygal64","2.3.0",5,"Super good app. I love the positive vibe and the practical & useful hints are easy to apply.",2019-06-06,"shine"
"68","Brilliant","https://itunes.apple.com/us/reviews/id28785949","Smoorewells","2.3.0",5,"Straight-forward and inspiring.  Gets you through the mornings and grounds-me for the day.  Great respires for you g females esp new to mindfulness.",2019-06-06,"shine"
"69","My favorite app to date","https://itunes.apple.com/us/reviews/id501271786","DMears5177","2.3.0",4,"I have to say this app is amazing. Other apps have said to help with anxiety, depression and mindfulness but fell short in one way or the other. I love this app because they covered all angles honestly. It reminds me daily to check in. It encourages me to take short moments to reflect and be mindful. It’s bright and plenty of the topics it has for the “podcasts” or “talks” are things that are scientifically proven to improve happiness. There are four things I would improve so far: the space given to “talk it out” when you are doing daily check ins., offer more free content so users can get a full feel of the app before buying in., allow users to look back through the data that we enter in so we can better reflect on overall moods and see if we are improving., and during check-ins be able to do more than one option for reflecting, like talk it out and read articles instead of just one. Other than those things I absolutely love the app and plan on purchasing the full app after I’ve used it for a full week. It is definitely something I will be using everyday and will be recommending to friends and telling my physicians and psychologists to recommend to patients. Thank you so so much.",2019-06-05,"shine"
"70","Tinaterre","https://itunes.apple.com/us/reviews/id836588750","Tinaterre","2.3.0",4,"Daily enlightenment",2019-06-05,"shine"
"71","Total oversell","https://itunes.apple.com/us/reviews/id32150424","Apusparadise","2.3.0",1,"I was looking forward to using this app and was let down",2019-06-04,"shine"
"72","Truly Life changing","https://itunes.apple.com/us/reviews/id216109859","ChunkyMonkey8","2.3.0",5,"i swear this is one of the best and most helpful and supportive apps i’ve ever downloaded <U+2764><U+FE0F><U+0001F917><U+263A><U+FE0F>",2019-06-03,"shine"
"73","Meh","https://itunes.apple.com/us/reviews/id136554098","Biodaun","2.3.0",3,"Trendy and superficial. This app and its programs are targeted to millennials. The jargon tries to be hip ..”get your VIPs together and have that convo”..ugh! I’m instantly reduced to a social stereotype. This distracts from the purpose and plan which are solid but feels gimmicky if you are not a millennial.",2019-06-03,"shine"
"74","Nothing is free","https://itunes.apple.com/us/reviews/id39138911","bizzy1971","2.3.0",2,"Nothing is free on this app",2019-06-02,"shine"
"75","Where is my journal","https://itunes.apple.com/us/reviews/id113697008","Jenn Jenn G","2.3.0",5,"I bought this app a few days ago with the promise of getting a ""journal"" feature to pair w a meditation; only now it says that promotion is no longer happening so my link to redeem in my email doesn't work. I'm a little bummed. I only purchased a few days ago and now i can't get what I bought it for.",2019-06-02,"shine"
"76","The shine","https://itunes.apple.com/us/reviews/id618305755","montypattie","2.3.0",5,"Helps me get through very trying days!!",2019-06-02,"shine"
"77","Great for mental illness","https://itunes.apple.com/us/reviews/id646620279","Ren is me","2.3.0",5,"I love this ! As a person who has crippling depression and anxiety this all really helps, it helps you take the time to calm down and feel good about yourself and you can handle whatever.",2019-06-01,"shine"
"78","Shine app","https://itunes.apple.com/us/reviews/id1028027123","aleal722","2.3.0",5,"Amazing everyday accountability and inspiration that only takes a couple moments. Do it for you!",2019-06-01,"shine"
"79","Fabulous","https://itunes.apple.com/us/reviews/id123928313","Khastey","2.3.0",5,"This is a fabulous app that allows you to take a moment for yourself to get grounded or motivated or encouraged. Well worth it!",2019-06-01,"shine"
"80","Shining brighter","https://itunes.apple.com/us/reviews/id124319375","realjenn1","2.3.0",5,"Shine helps me to start my day on the right foot!   I am so glad I have this app with all its wonderful meditations and I learn a lot ;-)",2019-06-01,"shine"
"81","Today’s meditators","https://itunes.apple.com/us/reviews/id573686305","grame457","2.3.0",5,"Agree with above. Would love to go back and find my today’s meditations <U+2764><U+FE0F>",2019-06-01,"shine"
"82","It seem’s amazing but","https://itunes.apple.com/us/reviews/id982874817","ThatlilCookie","2.3.0",1,"I’ve seen the reviews on this app and they don’t seem bad at all. The thing that is a HUGE problem for me at least. Is that you have to pay. For someone who wants to feel more self love,confidence,etc it should be for free. I understand if the app needs money to keep going, But at least lower the prices. For a challenge I’m not gonna keep paying from $11-$56 a year doing a 7 week challenge. When I can do a 15 minute challenge which as the same effect as the 7 week one. It’s just my opinion but hey it seems good.",2019-06-01,"shine"
"83","Disappointed","https://itunes.apple.com/us/reviews/id470825938","cxznbvmlkjh","2.3.0",1,"Wow. It said some app purchases. But it’s more than that. Not everyone can afford to pay for it.",2019-05-31,"shine"
"84","My go to","https://itunes.apple.com/us/reviews/id236916754","Suecons","2.3.0",5,"Love the daily affirmations. Use them throughout the day and look forward to receiving them",2019-05-31,"shine"
"85","Excellent help to calm down and refocus","https://itunes.apple.com/us/reviews/id132467857","Sam&Frodo","2.3.0",5,"I find the hints extremely helpful in daily life, and the podcasts informative and on the mark with suggestions and hints to handle work issues, family issues and self care improvements.",2019-05-30,"shine"
"86","Best way to start my day: a must-have!","https://itunes.apple.com/us/reviews/id110519030","This app is life-changing!","2.3.0",5,"Love this app! It’s a great app that helps support mental health and success. It helps me focus on what’s important and has honestly helped me to feel grateful and positive each day.",2019-05-30,"shine"
"87","A fantastic app with a daily dose of positive","https://itunes.apple.com/us/reviews/id275469912","BibiSD","2.3.0",5,"I discovered this app when I was healing from the injury . Indeed that positive attitude. I do enjoy reading simple reminders, checking in , doing meditation etc. Definitely recommend it greatly!",2019-05-30,"shine"
"88","Your there for me","https://itunes.apple.com/us/reviews/id607487424","NYGIRL12","2.3.0",5,"You guys even when I see your text I am like I don’t want anyone right now !!!    I still hear that little voice say just open it and when I do you make me smile ;).  Thank you that’s all I wanted to say is thank you so luvv Sue",2019-05-30,"shine"
"89","Thank you Shine","https://itunes.apple.com/us/reviews/id33828644","margieae","2.3.0",5,"This app is insightful and easy to use! I love it! I am so glad that it was recommended to me.",2019-05-30,"shine"
"90","I’m becoming","https://itunes.apple.com/us/reviews/id239823320","Msmikca","2.3.0",5,"I can honestly say that with the help of this app with the articles, and different guided meditations I’m becoming more of the woman I want to be. I feel extremely positive about my future and I’m learning to be more compassionate with myself. I am truly grateful to the creators of this app for showing me that there is a light at the end of the rainbow and it shines through me!

Thanks Shine",2019-05-30,"shine"
"91","Life~Changing App","https://itunes.apple.com/us/reviews/id221789033","Lesli<U+0001F49C>","2.3.0",5,"This app is seriously changing my life in the best way!!!! I love it! I have been practicing & studying mindful living and power in positivity & this goes right along with it!!!! I’ve been telling all my people about it!!!!",2019-05-30,"shine"
"92","Monica","https://itunes.apple.com/us/reviews/id638264720","mls0682","2.3.0",5,"Hi . I started shine because I wanted to improve the quality of my life. I needed motivation and to feel like I belonged. Although, I have not participated in shine the way I would like to, I truly enjoy the daily messages and inspiration.
Thank you Shine. People like me truly benefit in ways that are not always known!",2019-05-30,"shine"
"93","Love this app!","https://itunes.apple.com/us/reviews/id204805064","ND108","2.3.0",5,"This is one of my favorite parts of my morning. I get my Shine motivation, and I absolutely love that they add articles now to read more if you want to. It comes at 8 a.m. every day on the dot, and I recommend it to all my friends!",2019-05-30,"shine"
"94","My new fav","https://itunes.apple.com/us/reviews/id484370003","fp jersey","2.3.0",5,"Daily affirmations and encouragement! 
Such a great thing in this world we live in. Keep up the great work",2019-05-30,"shine"
"95","Love starting my day with Shine","https://itunes.apple.com/us/reviews/id593388534","KittySprague","2.3.0",5,"I always take the message into my day and feel much more positive and mindful then I ever have. Do a meditation every evening and feel relaxed and focused. Have recommended to many coworkers, I feel most people would benefit",2019-05-30,"shine"
"96","The Best","https://itunes.apple.com/us/reviews/id137359504","LindaLS","2.3.0",5,"Great way to start my day. Inspires me while reminding me how lucky I am.",2019-05-30,"shine"
"97","Life changer","https://itunes.apple.com/us/reviews/id410985923","idontknowijustknow","2.3.0",5,"I absolutely love Shine App!! It helps to get through those blah and good days. The articles can be read or audio. Highly recommend for people that practice self-love!",2019-05-30,"shine"
"98","Rip Off","https://itunes.apple.com/us/reviews/id267063357","infinityplus2","2.3.0",1,"I signed up for the free trial and thought I understood it would be $4.00 a month after the free trial. I thought that wasn’t too bad and might try it for a month or two. This App just charged my bank $54.00 and now they will not respond to my emails or phone calls. I want an immediate cancelation and a refund of my funds. I am also going to file an attempt with Apple for supporting this and the BBB because there is absolutely no way to contact anyone or cancel",2019-05-29,"shine"
"99","Relatable & Helpful Tool to Practice Self Care","https://itunes.apple.com/us/reviews/id31754930","Pattyomg","2.3.0",5,"Shine has been a great addition to my life by giving me thoughtful ways to change my internal and external dialogue, and practice compassionate self care.",2019-05-29,"shine"
"100","Very good","https://itunes.apple.com/us/reviews/id216527108","PlsLetMePost","2.3.0",5,"I love this app. I spent a while with the subscription but found I wasn’t using it as much as I wanted. Still very good, but the free version has a lot of cool features too so I don’t feel it necessary to pay for it. I love getting the text every morning and checking in every day.",2019-05-29,"shine"
"101","Shine","https://itunes.apple.com/us/reviews/id886030690","JRSROCK","2.3.0",5,"Omg shine is like a whole new worlds unleashed, when I feel there is something I need to talk about but I don’t know who to talk to shine is a great app so you can express you feelings while listening to meditation!",2019-05-28,"shine"
"102","Shine is great. Would love to see one small improvement","https://itunes.apple.com/us/reviews/id21641325","Dcr713","2.3.0",4,"Shine is a really great app. I actually find myself using it everyday. It gives helpful advice on how to manage stress and declutter my life. 

I would really love though to have the ability to save Shine talks or articles to a playlist or save them to favorites. Some of them are either really good or I would like to come back to them at another time and pay more attention to listening or reading them. If it had this feature I would have given it 5 stars.",2019-05-28,"shine"
"103","Five stars","https://itunes.apple.com/us/reviews/id1025592748","crazymonkey08","2.3.0",5,"Love it<U+2764><U+FE0F>",2019-05-28,"shine"
"104","very calming","https://itunes.apple.com/us/reviews/id504436710","Roseainia","2.3.0",5,"this really helps me get over past relationships and calms me down",2019-05-27,"shine"
"105","Can't even try meditations...","https://itunes.apple.com/us/reviews/id501598815","hockeystar1113","2.3.0",2,"It would be nice to be able to at least try the meditations before being required to sign up for a free trial.",2019-05-27,"shine"
