"","Title","Author_URL","Author_Name","App_Version","Rating","Review","Date","app_name"
"57","I used to love this app until update","https://itunes.apple.com/us/reviews/id42195605","gnosticsam","15.0.3",4,"The latest update is confusing and hard to navigate...seems to have removed the thing I enjoyed the most about the app, my ability to see and track my stats for meditation. Seeing the daily, weekly, monthly and overall stats and if the meditations where guided or just timer, it was the reason I enjoyed this app and used it for the past two years. However it seems without the stats it took away my interest to use this app any longer. 

<U+2728>Edit<U+0001F31F>found out the stats are still tracked and available elsewhere in the app settings. So I am pleased to continue using the app and changed my rating...Still confusing though. Also very happy they added the ability to add missed sessions. Thank you for the improvements. <U+0001F64F><U+0001F3FC>",2019-06-21,"insight_timer"
"58","Insight Timer","https://itunes.apple.com/us/reviews/id1005941041","<U+0001F634>!!!!!!!!!!!!!!!!","15.0.3",5,"It helps me fall asleep",2019-06-21,"insight_timer"
"59","Quiet time","https://itunes.apple.com/us/reviews/id337479255","Joan441","15.0.3",5,"I really enjoyed this guided meditation.  I appreciated the lengths of quiet time. Thanks, this is a keeper.",2019-06-20,"insight_timer"
"60","Mrs. C Gallagher","https://itunes.apple.com/us/reviews/id543488339","Claudie2017","15.0.3",5,"This is a Fabulous app... my youngest daughter told me of this app.
I absolutely love it. 
I shared it with some friends and Doctors and now even my Doctors are sharing it with other patients.
I highly recommend it to anyone. No matter what issues you may have or if you simply want to relax more this app has an option for you. 
Give it a try....I’m sure you will love it too<U+2763><U+FE0F>

6/20/2017
I have been using this App for years and absolutely love it...also turned on many friends and doctors to this app.
HOWEVER TODAY I got locked out of my app on my Ipad. It is locked in sleep mode ( which I have never used) 
It still works on my iPhone but iPad is locked...I originally signed in through Facebook but no matter what I try it wii remain locked.  I don’t want to open new account and loose all I have accomplished with my app that is still working on my iPhone.. 
I mostly use my iPad for this app.....WHAT HAPPENED?
I’m very upset right now!
 Mrs. C Gallagher or Claudia Gallagher 
Please help !",2019-06-20,"insight_timer"
"61","Yes","https://itunes.apple.com/us/reviews/id515085020","For the Love of Blood","14.5.5",5,"I really like this app. Free meditations, world wide community and overall good vibes. Yes I recommend it. :)",2019-06-20,"insight_timer"
"62","MAKE NIGHT MODE FREE!","https://itunes.apple.com/us/reviews/id43640749","Island Life","15.0.3",2,"Update: Ugh, great, now there’s even more glaring white space. And they changed the icon background to white. There’s nothing wrong with black (this whole “white is good and pure” aesthetic is regressive and unappreciated). Give all users access to night mode and a way to choose an icon color. Black is a great color and we should have a choice! Other apps manage this, so please stop trying to “improve” things — it’s not helping. Finally, there are people who will never purchase a subscription, let them opt out of seeing subscription only content (humane design should be important in a meditation app).",2019-06-20,"insight_timer"
"63","BRING BACK RECENTS ON HOMEPAGE!!!","https://itunes.apple.com/us/reviews/id229555872","18/$h)/&:","15.0.3",4,"..",2019-06-20,"insight_timer"
"64","Best relaxation app!","https://itunes.apple.com/us/reviews/id30805725","Bearchic","15.0.3",5,"I have health issues that I’ve been dealing with and every single night I turn on this app and listen to the most peaceful and relaxing music which helps with my anxiety. Thank you all, you have no idea how much this helps me.",2019-06-20,"insight_timer"
"65","Everything","https://itunes.apple.com/us/reviews/id442854297","Betina P.","15.0.3",5,"This app is the only thing that helps me breathe and relax sometimes. When I’m really anxious or forget to breathe, I get so much help from it.",2019-06-19,"insight_timer"
"66","Outstanding","https://itunes.apple.com/us/reviews/id147133796","Nnniiiiiikkkkkk","15.0.3",5,"Love this app. It’s my #1 favorite",2019-06-19,"insight_timer"
"67","Transformative","https://itunes.apple.com/us/reviews/id108368400","Bertoboy2","15.0.2",5,"This app is my meditation/mindfulness lifeline. It has expanded my capacity to meditate. I practice with at least one of the meditations everyday. The guides are stellar.",2019-06-19,"insight_timer"
"68","Helped me establish a daily meditation practice","https://itunes.apple.com/us/reviews/id10499424","Oli1846492","15.0.3",5,"Insight Timer has been my favourite meditation app since I discovered it a year and a half ago because of its unpretentious vibe, the ability to search and sort by different criteria, and the large catalogue of meditations. 

The app helped me start a daily meditation practice and I look forward to meditating with Insight Timer’s wonderful instructors every night. 

The latest app update makes me so happy. It built on the original great design of when I first got the app and introduced a clean and intuitive layout. Thank you to the Insight Timer team for this wonderful tool!",2019-06-19,"insight_timer"
"69","I love insight timer BUT*","https://itunes.apple.com/us/reviews/id229046579","Awesome 22315","15.0.2",3,"It allows me to feel more connect to my
Mind and body and as someone who often forgets or just doesn’t get out of bed the reminders help, it helps with my mental state the more and more I do it (though often times I find myself not having the motivation to get up and do it) *BUT I do wish that night mode wasn’t a premium feature, it’s an accessibility thing honestly and the fact that it’s a premium feature is awful and tbh my review would improve if that was changed",2019-06-18,"insight_timer"
"70","Don’t Update your app!!!","https://itunes.apple.com/us/reviews/id1036385152","jls72612","15.0.3",2,"Used to be simple, quick and straightforward. Meditate for specified time and you’re done. 
I made huge mistake of updating... can’t even find timer anymore. New splashy stuff is great but don’t take away the basics. 
I’m shopping for a new app!!!!",2019-06-18,"insight_timer"
"71","Gratitude","https://itunes.apple.com/us/reviews/id868874674","vortex explorer","15.0.3",5,"I love this app! <U+0001F64F>",2019-06-18,"insight_timer"
"72","Feel Good by Nicoya Helm","https://itunes.apple.com/us/reviews/id341904268","kjk kansas city","15.0.3",5,"Beautiful meditation! What is soothing voice... I really enjoyed it!",2019-06-18,"insight_timer"
"73","New Update Awful","https://itunes.apple.com/us/reviews/id501099640","AboutDoneWithUSBank","15.0.3",1,"This is a classic case of a developer “fixing” what wasn’t broken. The new interface is ugly and cartoonish. Uninstalled.",2019-06-18,"insight_timer"
"74","Brilliant Idea and easy to use","https://itunes.apple.com/us/reviews/id298715821","SLK3579","15.0.2",5,"Thank you for providing so many choices of sleep music and authentic speakers. It has changed my life. I could never have found the material that Insight Timer provides on my own and so easily. What a blessing for an older non-techie<U+0001F603>
Sandra",2019-06-18,"insight_timer"
"75","Highly recommended","https://itunes.apple.com/us/reviews/id637544451","Bkarmr","15.0.2",5,"I tell anyone who has difficulty staying asleep all night to listen to any of the many choices that help keep your mind off those things that loom large at 3 or 4 in the morning. It has worked very well for me.",2019-06-18,"insight_timer"
"76","The best","https://itunes.apple.com/us/reviews/id689435251","hearttype","15.0.2",5,"Perfect on the night of the strawberry full moon<U+2665><U+FE0F>",2019-06-18,"insight_timer"
"77","Delightful","https://itunes.apple.com/us/reviews/id180634878","Rb912","15.0.2",5,"This app is a part of my daily life. One of the greatest gifts ever received.",2019-06-18,"insight_timer"
"78","The best app","https://itunes.apple.com/us/reviews/id78026043","UberGinger","15.0.2",5,"I recently paid for a premium subscription because I believe so strongly that everyone should be meditating and Insight Timer makes it accessible to everyone for free.  It’s free and it’s wonderful.",2019-06-18,"insight_timer"
"79","Rejuvenating and Profound","https://itunes.apple.com/us/reviews/id31638621","Andrea Mercer","15.0.2",5,"A very useful meditation. I plan to listen to it again two days from now.",2019-06-18,"insight_timer"
"80","Journeying","https://itunes.apple.com/us/reviews/id42803347","Duann","15.0.2",5,"I will be using this a lot to journey!",2019-06-17,"insight_timer"
"81","It does help you calm yourself","https://itunes.apple.com/us/reviews/id509900392","Namita H","15.0.2",5,"I don’t know whether I have anxiety problem or not, but I get angry, depressed easily, I do have frequent mood swings, I used to meditate before sleeping, especially with the meditation courses for sleeping peacefully, thought of trying it during day time, and as of now I am feeling calm. Hope it continues throughout the day, will definitely try doing it everyday.",2019-06-17,"insight_timer"
"82","Best app","https://itunes.apple.com/us/reviews/id569353098","Flowingtears","15.0.2",5,"I really like this app. Great variety. Nice to see that a lot of ppl doing it. Helpful for Beginners and professionals <U+0001F549><U+0001F44C><U+0001F44D>",2019-06-17,"insight_timer"
"83","Not as good as it used to be","https://itunes.apple.com/us/reviews/id80035541","Zybysco","15.0.2",3,"The timer bell tones are beautiful, last as long as real bowls, and there are lots of options. The statistics section provide a good, gentile incentive.  Some of the sleep meditations are great, but the bright white background when you’re looking for one is a bad idea, and the most recent upgrade has made the one you want hard to find.  There are too many guided meditations that keep changing and aren’t very useful.  I don’t use the social media part, and it is way too dominant. App seems to be trying to offer everything for everyone and is no longer very user friendly.",2019-06-17,"insight_timer"
"84","The updates","https://itunes.apple.com/us/reviews/id765994182","mogulmind","15.0.2",5,"I’ve had the app for over a year, it’s great. It had some hiccups in the beginning. The improvements are great! It’s modern, it's fab, and now popular. I really like the Daily Insight. No matter if I pay for the service or have the free version, I am being asked to join the conversation. They make Mental Health the main topic everyday. Pretty incredible and before it’s time.",2019-06-17,"insight_timer"
"85","Recommend, 5 star app","https://itunes.apple.com/us/reviews/id31884482","Thiachimaneeze","15.0.2",5,"Insight Timer is the premier app on the market for functionality and aesthetics. The ability to create presets - I have many - and further create interim bells (an encouragement and re-focusing tool for longer sits) are two of my favorite functions. The quality of the tones is crisp and resonant, with lots of choices. I like the large digital countdown and recommend for instructors leading anything from dyads to silent / guided meditations. It's great for my personal yoga practice since the interim bell tells me to switch from movement to stillness. I like to track my stats, believing that anything that can be measured can be improved. Last but not least, the communication  from the developer is not too frequent and from the heart. May we all be happy and healthy and at peace.",2019-06-17,"insight_timer"
"86","Amazing app","https://itunes.apple.com/us/reviews/id611478649","Wordyoga","15.0.2",5,"insight Timer always works flawlessly and I believe is probably helping to make the world a better place. Thank you!",2019-06-17,"insight_timer"
"87","Excellent way to start the day!","https://itunes.apple.com/us/reviews/id319666325","jemcca","15.0.2",5,"Great content do for myself and my son.",2019-06-17,"insight_timer"
"88","Best meditation encourager!","https://itunes.apple.com/us/reviews/id32606682","Estrella56","15.0.2",5,"For the past 5 years I’ve used meditation timer. Although I’ve meditated of and on for 30+ years, it was just that...off & on. Because of this timer and the accessibility of the supports both guided and connection to the community, I haven’t missed a day in five years. It helped me entrain a life-changing habit of meditation. The guided meditations particularly with sleep are an extra bonus!",2019-06-17,"insight_timer"
"89","Best app I’ve ever downloaded","https://itunes.apple.com/us/reviews/id796861766","chase bury","15.0.2",5,"I’ve used this app way more than any other app I’ve ever downloaded. I use it for meditation, when I do yoga, when I can’t sleep at night and so much more. It functions really well and is constantly being updated.",2019-06-17,"insight_timer"
"90","Great meditation app","https://itunes.apple.com/us/reviews/id31867811","Atb20","15.0.2",5,"So far I've greatly enjoyed this meditation app. I’ve recommended it to friends and clients. Tons of free meditations to choose from, including one that helps me fall asleep almost without fail.",2019-06-17,"insight_timer"
"91","Please fix this meditation: chakra clearing","https://itunes.apple.com/us/reviews/id245719311","User12460","15.0.2",4,"Could you reload Joshua Stoddard's Sacral Chakra Clearing Meditation?  It hangs on my ipad,......

Thank you.  May you be well.",2019-06-17,"insight_timer"
"92","Bad Update","https://itunes.apple.com/us/reviews/id28242707","cld2121","15.0.2",1,"I’ve been using this app for years when it was SO user friendly and easy to access bookmarked meditations and milestones, as well as high quality sound recordings of meditations. Now forced to mill through “premium membership” courses and a minutia of meditations that are impossible to navigate efficiently. Now I only use for self timer , pity.",2019-06-17,"insight_timer"
