"","Title","Author_URL","Author_Name","App_Version","Rating","Review","Date","app_name"
"11","Meaningful Daily Reminders","https://itunes.apple.com/us/reviews/id23398153","MooperDumpling","2.5.1",4,"Oak’s daily reminders are lightweight and easy to read and truly contribute to the overall value of this App. 
Short and sweet, the daily reminders are brilliant.  Thank you!",2019-06-12,"oak"
"12","A necessity for anxious folk (like me!)","https://itunes.apple.com/us/reviews/id200521067","Hailey_1","2.5.1",4,"I don’t use it everyday. I use it when I realize I’m anxious/angry and I need a way to relieve it. I use it when I can’t sleep but need to. I’ve tried a lot of apps to calm me down. This by far is the best",2019-06-12,"oak"
"13","Nice Apple recommendation-insomnia","https://itunes.apple.com/us/reviews/id37103747","ITchic","2.5.1",4,"I recently signed up for Apple recommendations and I am very happy with the app that they recommended. For someone who has had insomnia most of their life it is a God send. Kudos!",2019-06-12,"oak"
"14","Love it","https://itunes.apple.com/us/reviews/id800586758","mayageorge","2.5.1",4,"I absolutely love this app and it is actually free for once in my life. I love how on the sleep section, half way throw it I feel rested and calm. This is the best meditation app I have ever used and I 100 percent recommend it to anyone who wants to use it!!!!!<U+0001F601><U+0001F601><U+0001F601><U+0001F601>",2019-06-11,"oak"
"15","Free and relaxing","https://itunes.apple.com/us/reviews/id370299974","Arbyc4","2.5.1",4,"This app is by far one of the best meditation apps. It is free unlike many other apps and is soothing. I’m so glad I found it not only to help with my anxiety but to just calm me down or help me sleep. I have only done a few sessions and I’m already in love with Oak. You can choose to have background noise or not and the options are pretty decent for not having to pay money for the app. At first when I saw it, I thought there must be a catch but there isn’t and I am very happy. I believe that apps like this shouldn’t cost money because you shouldn’t have to pay money for something that is supposed to help you. I’m sure most apps like this won’t help your bank account<U+0001F602> I highly recommend this app for anyone. 5 stars all the way<U+0001F44F>",2019-06-08,"oak"
"16","Great App!!","https://itunes.apple.com/us/reviews/id35851590","Clairrypotter","2.5.1",4,"I really love the simplicity of this meditation app and being able to track my progress makes meditating not seem so intimidating! I also love the breathing exercises - a great way to calm myself briefly before bed or when I get a little stressed. 
I would love it if they added even more background sounds for sleep!",2019-06-08,"oak"
"17","Wow! This puts me to sleep!","https://itunes.apple.com/us/reviews/id18737255","Ed M2","2.5.1",4,"It works really well! The guided sleep is excellent!",2019-06-07,"oak"
"18","<U+0001F41A><U+0001F42C><U+0001F308> Warm fuzzies","https://itunes.apple.com/us/reviews/id283997285","Jlhensley","2.5.1",4,"Took me right back to when I first encountered guided imagery and self hypothesis! Great app, now a part of my sleep routine. Honestly, one of the best things about it is that 4:00AM message that starts my day off right!",2019-06-07,"oak"
"19","AMAZING","https://itunes.apple.com/us/reviews/id956343906","Remington Dixon","2.5.1",4,"I was looking for some guidance because I had never done this before, and this app is amazing!
The fact that you don’t have to pay for anything but the courses is amazing! I have yet to find another app this helpful.",2019-06-04,"oak"
"20","Awesome in-app course","https://itunes.apple.com/us/reviews/id453307213","Galdutro","2.5.1",4,"This app has taught me a lot, and it helps me practice meditation and focus my mind. I’ve purchased the mantra course and it’s great! I would just like to ask one thing to the developers: please, continue to publish more awesome courses like that one BUT please, don’t move to a subscription based service. It’s all we got on the AppStore. Let the courses be separated purchases. Please! 
Thank you for the great work!",2019-06-04,"oak"
"21","Amazing app","https://itunes.apple.com/us/reviews/id479230331","Robert Indries","2.5.1",4,"Very few features, but they’re outstanding",2019-06-02,"oak"
"22","Peaceful","https://itunes.apple.com/us/reviews/id1026504245","belleakaanna","2.5.1",4,"Thankful for this ap and the user friendly guides tones",2019-05-29,"oak"
"23","Clean useful app","https://itunes.apple.com/us/reviews/id34628113","smalltricks","2.5.1",4,"Great design. Simplicity works well here. So easy to use. Helpful to calm me down.",2019-05-29,"oak"
"24","Great idea","https://itunes.apple.com/us/reviews/id598536544","Stemrey","2.5.1",4,"I LOVE this app",2019-05-29,"oak"
"25","WOW!","https://itunes.apple.com/us/reviews/id381384214","qwetikmb","2.5.1",4,"I absolutely LOVE this  app. You don’t have to pay an d it is everything I have been looking for. Thank you too who ever made this app.",2019-05-26,"oak"
"26","Best free meditator","https://itunes.apple.com/us/reviews/id570688164","SpigetFinner","2.5.1",4,"Only app that offers real service without forcing a monthly fee, only review I’ve ever gone out of my way to write",2019-05-25,"oak"
"27","Simple","https://itunes.apple.com/us/reviews/id20976677","Kikistapes","2.5.1",2,"I liked that it doesn’t require an email address to login first. Unfortunately the voice is too loud relative to the music. I only liked one of the background sounds. They might try adding in an ocean option. Very simplistic app which is good in some respects but limiting.",2019-05-24,"oak"
"28","The best meditation app","https://itunes.apple.com/us/reviews/id228230167","Fangirlof","2.5.1",4,"The only meditation app that i always keep coming back to even though i have like two more. It has helped me a lot!",2019-05-24,"oak"
"29","No more volume bar","https://itunes.apple.com/us/reviews/id74002069","jenonandon","2.5.1",3,"Most recent update got rid of the on screen sliding volume bar. I miss it.",2019-05-24,"oak"
"30","Awesome","https://itunes.apple.com/us/reviews/id42314390","registerednursedaddy","2.5.1",4,"I’ve been meditating for about 2 years. Tried apps like calm, headspace etc etc. 
I love the simplicity of this app. I would def invest $6 in the mantra course. I mean $6?!? That’s so cheap! that’s a Starbucks coffee,  super great value. this is now my go to app for meditation . I left all the others behind. The breathing exercises and the unguided meditation settings are my favorite",2019-05-23,"oak"
"31","So simple, so dope","https://itunes.apple.com/us/reviews/id1021882994","jojowebz","2.5.1",4,"Love the ability to customize",2019-05-21,"oak"
"32","Love","https://itunes.apple.com/us/reviews/id156682905","Nuckie18","2.5.1",4,"The only app that actually helps me sleep",2019-05-21,"oak"
"33","Free meditation!!","https://itunes.apple.com/us/reviews/id629207639","Sleepless all the time","2.5.1",4,"This is the best meditation app I have had, and it’s free! Unlike other apps that only give you one free session this gives all the features from meditation noise to sleep, to guided mindfulness sessions.",2019-05-21,"oak"
"34","Simple, with few choices, but good","https://itunes.apple.com/us/reviews/id39548059","enelson76","2.5.1",3,"This app is not overly complicated with features and cluttered. I would like to see more breathing choices and meditation choices. 

Biggest thing: you need to integrate your breathing activities with Apple’s HealthKit and Mindfulness. I’d like to see my breathing sessions in there. Thanks for this app!",2019-05-19,"oak"
"35","Paid mantra","https://itunes.apple.com/us/reviews/id116891440","Pickahcu","2.5.1",1,"I have been using the app for years and now they are running it with these paid mantras course.",2019-05-19,"oak"
"36","Mantra Meditation locked","https://itunes.apple.com/us/reviews/id118231230","Be2010nov","2.5.1",4,"Update: issue corrected
Mantra Meditation locked in new update.",2019-05-19,"oak"
"37","Tried lots of meditation apps","https://itunes.apple.com/us/reviews/id43596379","crestron","2.5.1",4,"From no frills bell and timer ones to elaborate ones and this is my favorite. Simple, selection of guided meditations, basic breathing exercises, and now longer courses.  Now they have added paid content though, I’d like if they would just go ahead and add an option to buy a lifetime pass to all future courses.",2019-05-17,"oak"
"38","LOVE this app","https://itunes.apple.com/us/reviews/id429212624","valevig","2.5.1",4,"I love how simple it is, love that it doesn’t require any subscription nor payments, even tho right now I would be willing to do a payment, (just for Oak in particular), love the badges, I’m not sure if those come with benefits or not but that’d be excellent, love how it counts time as well as frequency of the sessions, love the updates Im really looking forward to more meditations and courses.

Developers:
I believe that 5.99 for the mantra course is a little bit to much for only that course I mean, are there any other benefits coming soon if I do the payment? I personally believe it’s to much for just one course.

Also I’d love if you could add more flexibility with the volumes for voice and background; as well as the breathing techniques not necessarily requiring to see the screen;
It would be great to have some type of animation or image of adequate positions for each meditation before starting the meditation itself; for example the loving kindness before beginning, displaying some demonstrations of a position with hands on the heart or just specifying where the heart is and an adequate position to place the hands, something like that would be very helpful. 

Keep up the great work! You’re really making a difference and making meditation so dynamic, the fact that now smartphones got involved as a tool is wonderful! thank you so very much. 

Overall I’m very grateful and in love with this amazing app, community that goes along with it as well, 

if you haven’t downloaded OAK, I HIGHLY RECOMMEND you to.",2019-05-17,"oak"
"39","Forever free was a lie","https://itunes.apple.com/us/reviews/id22858522","Nasti N8","2.5.1",1,"Kevin Rose said fee’s would never be implemented and app would be free forever.  Now {{{ Eli Scheinmann }}} announces there’s pay only content.  How convenient",2019-05-16,"oak"
"40","Simply the best.","https://itunes.apple.com/us/reviews/id35712729","Ekackerman","2.5.0",4,"This is the best mediation app out there. I’ve tried so many others (Headspace, Calm, etc) and I always stopped using them after a week or two. I’ve been using Oak every day for two months and it has transformed my life. Everything you need from an app, nothing you don’t...and for free! This is the most prized app on my phone, thank you so much to the developers!!",2019-05-16,"oak"
"41","Amazing app","https://itunes.apple.com/us/reviews/id1019681859","A lonely Kiwi","2.5.0",4,"This app was really helpful during the times that I was stressing out over something in my life. It really helped me on how to breathe and to calm down. I love this app.",2019-05-16,"oak"
"42","A like a lot","https://itunes.apple.com/us/reviews/id171508733","Ceferguson","2.4.1",4,"New to meditation, program is very user friendly. Like the meditation sessions are guided by voice and the breathing is not so I can do them in public without attracting attention",2019-05-13,"oak"
"43","Minimalist and has all I Need","https://itunes.apple.com/us/reviews/id270475910","MagicPickleFairy","2.4.1",4,"Started using this app since the last app I used was pushing premium to the point of triggering panic attacks. I don’t need premium since I use unguided meditation and breathing timers. 

Oak doesn’t have premium, so they can have pop ups asking for it. It also has a great selection of background sounds and chimes for the unguided meditations. Having options is very nice! 

The breathing timers are well timed as well. I like the Box one best. 

Overall, good app if you don’t need to be guided.",2019-05-13,"oak"
"44","Amazing App","https://itunes.apple.com/us/reviews/id859364546","Abbyms02","2.4.1",4,"I love that this app is Free and there is no PRO or Premium . I have always wanted to get a simple meditation app. I have GAD (Generalized Anxiety Disorder) so being able to calm myself down and mediate is helpful. I hate when I get an awesome app that’s free and then it tells me I need to pay for premium qualities, so I always end up having to delete the app. But this app isn’t like that. It is so simple and easy and really helps me with the accessibility is offers! Thank you so much!",2019-05-13,"oak"
"45","App shuts off when my backlight does. Not enough selections. No custom settings.","https://itunes.apple.com/us/reviews/id400256606","TrialsOfPast","2.4.1",1,"It seems very counterproductive and counterintuitive that a meditation app would shut off when my backlight does? So I have to keep pressing the screen every 30 seconds to keep the app active. Renders it useless. I can’t possibly fall into deep meditations or use its sleeping techniques if I have to make sure the audio doesn’t turn off every few seconds. I also looked for an in-app setting to keep my screen on but the only customizable setting the app has are how often it sends you notifications to meditate and of course volume levels. Not to mention there’s less than a dozen meditations to choose from and then it gets repetitive and mundane. Uninstalling.",2019-05-11,"oak"
"46","Great for a free app","https://itunes.apple.com/us/reviews/id40791970","kristenkim03","2.4.1",3,"Love that this is a free app. You don’t have to get a subscription. 

For sleep sounds, I would really love to have gentle ocean waves as an option. Whale calls and thunderstorms would also be great options. Overall the sleep sounds could use more variety.",2019-05-11,"oak"
"47","I like it but I’ve got questions","https://itunes.apple.com/us/reviews/id294650564","Abby elrod","2.4.1",2,"I really like this app, but there’s a certain thing that is frustrating me a bit. I accidentally hit other meditation options and it took away my streak and I can’t get rid of them on my list Of things to do. I got this app to help me fall asleep and it does, but it bothers me that I can’t see my progress even if I am using the app daily",2019-05-09,"oak"
"48","Love this app!","https://itunes.apple.com/us/reviews/id31298310","TheIsh23","2.4.1",4,"What a great app! It makes building the habit and learning how to meditate stress free. I would love maybe some new routines just add variation after a couple of months. 

Thank you for this app!",2019-05-09,"oak"
"49","This is amazing","https://itunes.apple.com/us/reviews/id1003910294","123456il","2.4.1",4,"It is free and I really helps me calm down when I need too definitely recommend it <U+0001F44D>",2019-05-07,"oak"
"50","Life saving","https://itunes.apple.com/us/reviews/id421961386","pdx chicano","2.4.1",4,"I suffer from extreme anxiety and stress, having melt downs here and there. I was helped by a loved one to seek help. Reluctantly, I looked online and a search for relief and peace brought me to this app. I meditated during a bad episode. I began by doing the simple breathing exercises which relaxed me a bit but I still felt somewhat distraught. Then I proceeded to meditate after just ten minutes of breathing. Meditation cooled me down, helped me embrace myself and the ones I love. I cried. And found some relief I had always longed for. I will not stop meditating to say the least. Thank you to the people who put this amazing app together. Love, S.F.",2019-05-05,"oak"
"51","Great Meditation App","https://itunes.apple.com/us/reviews/id31103132","drafh","2.4.1",4,"I’m so glad to find a meditation app that doesn’t profit from meditating. The app helps me stay focused with guidance. Also it’s beautiful.",2019-05-02,"oak"
"52","Free?","https://itunes.apple.com/us/reviews/id425212094","Pianodrew17","2.4.1",4,"Of all the ‘meditation’ apps on the App Store this one takes the cake. The others let you meditate then stress you out about money. This one is simple and easy to start up one or two clicks and boom your meditating. It even lets you do Your own. Worth the staggering price of free. Hands. Down.",2019-05-01,"oak"
"53","Thank you!","https://itunes.apple.com/us/reviews/id26213246","L0 lo.","2.4.1",4,"Whoever created this app thank you, thank you, thank you! This app is aesthetically appealing, I love the minimalistic look to it. When I want to mediate the last thing I want to do is busy my mind with a lot of moving parts or tracking variables, and this app design helps that. I’ve used other apps that make you pay a ridiculous amount to use them and that are heavily promoted on social media and radio but I usually was never able to get into the flow of the meditation. Maybe because there was one more reoccurring fee coming out of my bank account. I like that this app doesn’t have so many different selections it’s straight and to the point and has makes me want to meditate more. I’d gladly pay a one time fee for this app  but the fact that it’s free is amazing and a blessing. Anyway if the developer ever accepts donations I’d gladly donate as a thank you for allowing me to train myself to be still and to BREATH.",2019-05-01,"oak"
"54","I LOVE oak","https://itunes.apple.com/us/reviews/id958206624","Margaret Jean","2.4.1",4,"I love oak... and here’s why.
  I’ve never been a meditator.  I didn’t want to spend time and money on an app I used once in a blue moon.  I love that oak is free, and doesn’t have a plus or premium addition (I never liked the idea of paying for meditation).  
  If I were to change one thing, it would be that it’s hard to hear the background noises.  I wish there was a way to adjust the background noises separate from the guides voice.
  I love this app, and I would highly recommend it for those that are interested in meditating, skeptical, are trying to get back into it, or have been doing it for years.",2019-04-30,"oak"
"55","Wonderful app","https://itunes.apple.com/us/reviews/id44003453","sam4985","2.4.1",4,"It’s been a stressful year and I have been turning to this meditation app daily. I like that it’s easy to use and there are no subscriptions like many of the other meditation apps. I look forward to MY time each day, even if it’s only 10 minutes.",2019-04-29,"oak"
"56","Excellent","https://itunes.apple.com/us/reviews/id36865605","Cpin116","2.4.1",4,"This app is amazing and I love the fact that they’re trying to help people with stress and anxiety by learning to meditate without charging a dime! Now that’s what I call the best app because some of us can’t afford to pay monthly or annual subscription. Thank you!!!",2019-04-29,"oak"
"57","BEST APP EVER!!!!!","https://itunes.apple.com/us/reviews/id1011129266","Danica Long","2.4.1",4,"Thank you so much for all your hard work in making this app. It is so worth all of it. Every other calming app I have has been very harsh and non relaxing because it makes you pay for everything. That’s what I like about your app and also it is actually very calming then what other apps are. Thank you so much and I am better at everything now. It’s like a miracle that you guys can make such a good app and not having you pay the app for everything. Thank you so much for your hard work and detacation to this app.<U+0001F396><U+0001F396><U+0001F396><U+0001F396><U+0001F396><U+0001F60A>",2019-04-27,"oak"
"58","5  STARS","https://itunes.apple.com/us/reviews/id1010486830","Chrisean<U+0001F929>","2.4.1",4,"App is just GREAT.",2019-04-26,"oak"
"59","5 Stars!!","https://itunes.apple.com/us/reviews/id187337626","Liz:)))))))","2.4.1",4,"I love this app! I will always fall asleep with the relaxing sounds!",2019-04-25,"oak"
"60","Great app!","https://itunes.apple.com/us/reviews/id652270108","apline85","2.4.1",4,"Just wish they had more guided meditation sessions:)",2019-04-24,"oak"
"61","Great meditation app!","https://itunes.apple.com/us/reviews/id881613790","cadenbutter","2.4.1",4,"I love how it’s all free on the app, and that there are no ads either. I’ve tried a myriad of similar apps, and almost none of them are up to par with Oak. I do wish there were more meditation and breathing exercises though! But overall, fantastic app!",2019-04-23,"oak"
"62","Wow","https://itunes.apple.com/us/reviews/id1009210257","Chas.Moore","2.4.1",4,"Never thought id be into this. It’s amazing.",2019-04-23,"oak"
"63","Just what I was looking for!!","https://itunes.apple.com/us/reviews/id373107067","classeeconnie","2.4.1",4,"Ease and simplicity of App is perfect for me. The narrator voice is perfect. I haven’t explored all of the breathing techniques. I want meditation to become a firm part of my routine first. Another plus —- free App!!! Love it!",2019-04-22,"oak"
"64","Best Meditating App","https://itunes.apple.com/us/reviews/id119254348","Fraire3","2.4.1",4,"Usually am not constant with meditating but this app is awesome! Let’s you have a lot of options on what you prefer!",2019-04-21,"oak"
"65","Just Starting","https://itunes.apple.com/us/reviews/id849766317","J Olivari","2.4.1",3,"I am using to see if this fits my needs",2019-04-21,"oak"
"66","I really like the app.","https://itunes.apple.com/us/reviews/id227543158","ballerina87","2.4.1",4,"The meditations available are very nice. They contain every essential part of meditation. I enjoy the quotes that pop up when I am reminded to use the app and meditate. The colors in the app are peaceful and the design is clean. Overall, very practical and helpful for building a meditation practice.",2019-04-20,"oak"
"67","Best","https://itunes.apple.com/us/reviews/id1006899880","my ipad 6000","2.4.1",4,"Helps me when stressed. Buy it!",2019-04-20,"oak"
"68","Wonderful app","https://itunes.apple.com/us/reviews/id41087925","salitrov","2.4.1",4,"I don't normally leave reviews, but am amazed by this app. It's free, high quality, and executed very well. I'd recommend trying it if meditation is a part of your life or if you'd like it to be.",2019-04-20,"oak"
"69","Perfect","https://itunes.apple.com/us/reviews/id409641779","Cooper234560123","2.4.1",4,"I have tried two different meditation apps, including Headspace, and found that my mind always starts wandering, but this app uses chimes to remind you to refocus. The different breathing exercises are great, and the sleep function is great too. I have found that I need some sort of white noise to fall asleep, so I watch different things on YouTube until I fall asleep, but with this, I can just choose a sound and I fall asleep quick. The best part is that you don’t need to spend any money on a subscription or anything. If you’ve tried many different meditation apps, and you just can’t do it, don’t give up yet and try Oak, because it’s amazing.",2019-04-20,"oak"
"70","Beautifully free meditation app","https://itunes.apple.com/us/reviews/id165878831","Fearmeister","2.4.1",4,"It’s free, it’s simple, and customizable where it counts. I recommend this app to everyone interested in meditation!",2019-04-20,"oak"
"71","Pain","https://itunes.apple.com/us/reviews/id992554423","ill be your huckleberry","2.4.1",4,"I’ve broken my back.  This has really helped me sleep and not take any pain medicine. I recommend it for everyone. Wish I would have done this years ago.",2019-04-20,"oak"
"72","This app needs a dark mode","https://itunes.apple.com/us/reviews/id34523251","Mobilesignal","2.4.1",3,"This app needs a dark mode for everything. White or light background can be stressful on the eyes. I don’t want to open my eyes after a session to a bright screen. Please implement it.",2019-04-20,"oak"
"73","Perfect and free.","https://itunes.apple.com/us/reviews/id1007820701","Derek20LA","2.4.1",4,"I carry a lot of tension and anxiety. This app helps me relax and clear my mind. And it’s free. <U+270C><U+FE0F>",2019-04-19,"oak"
"74","Greatest Meditation for Beginners","https://itunes.apple.com/us/reviews/id36730380","Johnpratts","2.4.1",4,"I have to say that this app is the best.  Guided meditation, the sounds are high quality, and the voice is soothing and doesn’t get in the way of your focus.  It’s a great app for beginners",2019-04-19,"oak"
"75","Please Respond","https://itunes.apple.com/us/reviews/id846155289","DOGS ARE AWESOME 101","2.4.1",4,"This is a amazing app just wanted to know if it is possible to get more lessons? Thanks",2019-04-19,"oak"
"76","Amazing","https://itunes.apple.com/us/reviews/id566312615","Greyson N","2.4.1",4,"I have a lot of stress from wrestling with my high school, homework, to even family. This app gets rid of all of it. I have never tried any mediation apps other than the breath app that comes with an Apple Watch, so I don’t have much experience with mediation, and I have never really tried it before this app. But if you are new to mediation this app is prefect and I’m very happy I got it.",2019-04-19,"oak"
"77","Reliable","https://itunes.apple.com/us/reviews/id402374690",".:(.","2.4.1",4,"Nothing to buy. Simple and supportive. Excellent to keep a beginner coming back.",2019-04-19,"oak"
"78","Calming","https://itunes.apple.com/us/reviews/id153243419","DesertDiL","2.4.1",4,"I have a stressful job. Using this app at lunchtime helps me face the rest of the afternoon with confidence in my abilities to meet upcoming challenges.  Thanks Oak",2019-04-18,"oak"
"79","New meditator, so easy!","https://itunes.apple.com/us/reviews/id388870639","britneychick","2.4.1",4,"I thoroughly enjoy the ease of this app! I am a beginner at meditating and this app helps with my hesitations! It’s so nice and it’s free! I can choose a guided or unguided meditation as well as deep breathing exercises.",2019-04-15,"oak"
"80","Oak","https://itunes.apple.com/us/reviews/id22820936","Mia is awesome!!!","2.4.1",4,"I love the simplicity of this app. Love the guided meditations I use when I need someone else to take control of my busy mind. I love the unguided meditations with the options to set the time,  background nature sounds (or not) and time reminder chimes.",2019-04-13,"oak"
"81","Think of headspace... But free.","https://itunes.apple.com/us/reviews/id243911229","Isaac Harberts","2.4.1",4,"This is a great app for meditation, and they aren’t trying to take your money! They don’t even have you sign up!",2019-04-12,"oak"
"82","Just Lovely","https://itunes.apple.com/us/reviews/id40761489","M Collins M","2.4.1",4,"As much as I’d like to think that I can find the motivation to meditate daily from within myself, I always fall out of the habit. Typically, I stop meditating when I probably need it the most (stressful times, endless task lists, etc.). I started using Oak a few weeks ago to get myself back in the habit. I look forward to my meditation now more than I ever have before. Life is hectic and stressful, and yet, I can’t wait to use Oak for some simple breath work and unguided meditation. I love everything about this app, and like a lot of other reviewers I greatly appreciate that it’s free. Lovely work!",2019-04-11,"oak"
"83","Very helpful","https://itunes.apple.com/us/reviews/id794134789","melanhap","2.4.1",4,"Ive recently just gotten into meditation and as a beginner, this app has really helped guide me through successful meditation sessions",2019-04-09,"oak"
"84","New","https://itunes.apple.com/us/reviews/id1002664209","kelgee42","2.4.1",4,"New to this app and to actual meditation and this is just the most wonderful, helpful one I could have found. I just started like two weeks ago and I am using these practices on my own. It's taken my anxiety down a bunch just knowing I have the chance to let myself unwind quickly (if I only have 5-10 mins) with this app. Or if I have time I can spend a while, however if I spend enough time it puts me right into a deep sleep. Which is always hard for me... this app is definitely helped so far!",2019-04-08,"oak"
"85","Best of the FREE meditation apps.","https://itunes.apple.com/us/reviews/id602010909","Jnp77777777","2.4.1",4,"I think I've downloaded and uninstalled every free meditation app there is. Oak is the best. You will not be disappointed.",2019-04-08,"oak"
"86","Lynda","https://itunes.apple.com/us/reviews/id630354249","pet pamperer","2.4.1",4,"I really like how this app gives me positive mindful things for my body and brain to experience daily.",2019-04-07,"oak"
"87","Thank you","https://itunes.apple.com/us/reviews/id433154427","back to the island man","2.4.1",4,"I’ve been using this app for several weeks now and I must say that I’m learning the methods. 
Even a quick 15 minute breathing session and I am more relaxed and focused.  

I can’t wait to grow with Oak.",2019-04-05,"oak"
"88",":(","https://itunes.apple.com/us/reviews/id764669241","Pandora10001","2.4.1",2,"I’m so upset that it won’t let me use the app it won’t even let me open it",2019-04-04,"oak"
"89","Icing on the cake!","https://itunes.apple.com/us/reviews/id641700726","Mrs. Furtado","2.4.1",4,"After practicing yoga, I learned tons of mind-body-spirit meditation teachings. This app allows me to meditate until complete euphoria-Zzzz.",2019-04-03,"oak"
"90","A Gift","https://itunes.apple.com/us/reviews/id331857400","m1sfeir","2.4.1",4,"This app is a gift. Thank you for this awesome gift.",2019-04-03,"oak"
"91","Absolutely love this app!","https://itunes.apple.com/us/reviews/id1000371584","HandleItMom","2.4.1",4,"Oak is my daily must-do routine!",2019-04-02,"oak"
"92","Love!","https://itunes.apple.com/us/reviews/id825156201","Kayleebugg112","2.4.1",4,"Free and easy to use, the app and everything I’ve seen on it is free. It helps you with guided meditations that are awesome.",2019-04-01,"oak"
"93","Meditation Beginner","https://itunes.apple.com/us/reviews/id597700832","AmazZ0704","2.4.1",4,"Just started doing meditation as a result of grief from losing family. This app has been super helpful learning the techniques.",2019-03-30,"oak"
"94","Best ever!!!!","https://itunes.apple.com/us/reviews/id989212704","buster post fan","2.4.1",4,"This is the first time I have ever done a calming app like this and I LOVE IT!!!! On the first day I tried this I lost a lot of my self school criticism and that the app is so pretty. I can’t find a single complainant I have to this app.",2019-03-30,"oak"
"95","Amazing","https://itunes.apple.com/us/reviews/id850293614","bebdbjebs","2.4.1",4,"Please don’t change a thing! It’s amazing and honestly it’s helped me so much. I’m hoping it stays free <U+0001F62D>",2019-03-27,"oak"
"96","Cost!! <U+0001F60A><U+0001F60A>","https://itunes.apple.com/us/reviews/id221995633","hdisowbdig","2.4.1",4,"I have tried tons of meditation apps in the past (including calm, headspace, and more) and they all need you to pay a membership. I, not being able to pay, have been looking for an app that can help my anxiety and sleep without cutting me dry. 

Thank you!!",2019-03-27,"oak"
"97","Simple mediation app","https://itunes.apple.com/us/reviews/id42054273","Mareshalu","2.4.1",4,"You need time and peace to be happy. This app helps with how you spend that time and brings you peace.",2019-03-27,"oak"
"98","~Amazing~","https://itunes.apple.com/us/reviews/id511302173","Dhcgjhhfogdjvojdxji","2.4.1",4,"I felt sooo much better after just one session. Love it",2019-03-25,"oak"
